Job_Name,Company_Name,Location,Salary,Description,Skills
React JS Developer,vmedulife Software Services,"Pune, Maharashtra",208449 - 560330,"Identifying web-based user interactions.Ultimately, a top-class React.js Developer should be able to design and build modern user interface components to…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Opening for software developer- PHP,Hans infotech Pvt ltd,"Mumbai, Maharashtra",500000,"Core php: 1 year (Required).Design, develop, test, maintain and support high performance, scalable, innovative web-based applications.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Front End Developer,Zepo,"Mumbai, Maharashtra",NA,Good experience in using web developer browser tools / firebug etc to detect front-end coding issues and troubleshoot them.WHAT ARE WE LOOKING FOR?,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Madoverfish India Pvt Ltd,NA,10000 - 15000,Creating a mobile friendly website with a MS loading time.Creating stunning website and maintaining company’s official webpages.Fixing errors on the website.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Web Developer,Giggle and Bytes,"Gurgaon, Haryana",25000 - 30000,"Develop Php Websites Based on Requirements.Write, Test, Maintain and Debug Code.Job Types: Full-time, Walk-In.Salary: ₹25,000.00 - ₹30,000.00 per month.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Designer & Developer,AKS Media Network,"Gurgaon, Haryana",15000 - 25000,Web designing: 1 year (Preferred).URGENT OPENING FOR WEB DESIGNER AND DEVELOPER FOR AN E-COMMERCE WEBSITE..INTERESTED CANDIDATES CAN CONTACT ON 9810790890.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Finance & Business Management Transformation - Web Developer...,"JPMorgan Chase Bank, N.A.","Bengaluru, Karnataka",NA,The team will be creating a centralized reporting database and infrastructure to facilitate secure data distribution to BI tools such as Tableau and Alteryx as…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Python Developer,nStore Technologies Private Limited,"Chennai, Tamil Nadu",NA,"Python Developer responsibilities include writing and testing code, debugging programs and integrating applications with third-party web services.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Flutter Developer,ESDA INFOTECH,"Parel, Mumbai, Maharashtra",25000 - 30000,"ESDA provides Web Development services like Web designing, App Development, Digital Marketing, Graphic Designing, Hosting, Time and Material and Gap Analysis…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Madoverfish India Pvt Ltd,NA,10000 - 15000,Creating a mobile friendly website with a MS loading time.Creating stunning website and maintaining company’s official webpages.Fixing errors on the website.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Madoverfish India Pvt Ltd,NA,10000 - 15000,Creating a mobile friendly website with a MS loading time.Creating stunning website and maintaining company’s official webpages.Fixing errors on the website.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Designer/Developer,Nutshell Advertising Pvt. Ltd.,"Hyderabad, Telangana",35000 - 40000,"Regular exposure to business stakeholders and executive management, as well as the authority and scope, to apply your expertise to many interesting technical…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
"Assoc Biz Analyst, Web Apps-IND",Ingram Micro,"Mumbai, Maharashtra",NA,"Provide support to customers, developers and other analysts.Identify all relevant process exceptions and potential risks/challenges related to the…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Full Stack Web Developer,Project42 Labs,"Noida, Uttar Pradesh",240000 - 384000,"In-depth knowledge of design issues and best practices.Strong in Core web fundamentals: HTML, JavaScript, and CSS.Delivering a complete front end application.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Solutioncone,"Palghar, Maharashtra",NA,Candidate must be very well versed with developing JavaScript for client side functionality.Candidate must we well-versed with developing scalable and reliable…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Web Developer,WebbingIndia,NA,300000 - 360000,"Candidate should have passed the any graduation, along with minimum 2 year experience in the field of development for any E-commerce Websites on Core PHP and…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Clout Consult,"Wayanad, Kerala",30000 - 60000,"Write well designed, testable, efficient code by using best software development practices.Integrate data from various back-end services and databases.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Designer & Developer,Manjish DigiTech Pvt Ltd,"Noida, Uttar Pradesh",30000 - 40000,Web designing: 2 years (Preferred).Will be responsible for Web Development for international and Indian client.Total work: 2- 3 years (Required).,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Frontend Developer,LocoBuzz,"Mumbai, Maharashtra",NA,"You will work with the UI/UX designer and bridge the gap between graphical design and technical implementation, taking an active role on both sides and defining…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer - Laravel and PHP,BeingU Music,"Mumbai, Maharashtra",NA,"To build efficient, effective, testable and reusable PHP websites.To oversee and help in the designing of the interface of the website.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Python/Django Developer,Antonal Technologies,"Kochi, Kerala",10000 - 20000,Hands-on programming experience in building web applications using python and Django.We are looking for an experienced Python/Django developer to join our…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Backend Developer,Meat Essentials,"Mumbai, Maharashtra",20000 - 25000,"Responsible For Manage Data Received From Front End Developer, Create Web Services. ....Excellent organisational and time management skills.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
UI Developer,Tejora Technology,"Malad, Mumbai, Maharashtra",NA,Follow best practices and standards for accessibility and cross browser compatibility.Should be proficient is creating web pages in Angular.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Front End Developer,UcodeSoft Solutions Pvt Ltd,"Mohali, Punjab",500000,"Experience Required: * Minimum 3 years.Job Type: * Full time, WFH till Dec 2020, after that the location is Bestech Business Towers, Sector-66, Mohali.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
UI/Web Developer,Swaragh Technologies,"Yelahanka Satellite Town, Karnataka",NA,"Skill Sets: HTML4/5, CSS3, Javascript, Bootstrap.Send in your detailed Resume to:careers@swaragh.com.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Pharma Pulse,"Bengaluru, Karnataka",15000 - 18000,"Design, Development, Maintenance—Coding, Fixing Errors And Creating User-Friendly Websites, Web-Based Softwares And Mobile Apps ....","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Laravel Developer,Kinntegra Business Solutions Prviate Limited,"Navi Mumbai, Maharashtra",600000,Utilize backend data services and contribute to increase existing data services API.Keep abreast of new trends and best practices in web development.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Designer & Developer,9Dial India,"Visakhapatnam, Andhra Pradesh",10000 - 15000,"Creating website layout/user interfaces by using standard HTML/CSS practices, web programming, knowledge of HTML/CSS/WORDPRESS.Job Types: Full-time, Walk-In.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Developer IBM websphere web commerce,Ingectic services LLP,"Bengaluru, Karnataka",100000 - 250000,"Need 4 developers who are good in java, IBM websphere web commerce to integrate a payment gateway.IBM websphere web commerce: 4 years (Preferred).","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer (Fresher),Left Right Mind,"Pune, Maharashtra",NA,"A solid understanding of how web applications work including security, session management, and best development practices.NET, Javascript or Ruby on Rails.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Python/web Scraper Developer,Flying Penguins,"Nagpur, Maharashtra",25000 - 30000,Design of extracting data from various data sources that help in alternate data-based lending.Experience in various data extraction methods (like data…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Developer/Web Developer,Codeyiizen Software & Services Pvt. Ltd.,"New Delhi, Delhi",15000 - 30000,"Must have a minimum working knowledge in all stages of the Software Development Life Cycle: requirements gathering, design, development, testing, and…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Laravel Developer,WMI Innovative Solutions,"Vashi, Navi Mumbai, Maharashtra",15000 - 50000,Utilize backend data services and contribute to increasing existing data services API.Keep abreast of new trends and best practices in web development.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,Xenium Holidays,"Delhi, Delhi",NA,"Create UI design for web pages, mobile App features.Front end development skills like HTML, CSS, JQuery (javascript).","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Opening for Nodejs Developer,Techmango Technology,"Madurai, Tamil Nadu",200000 - 700000,"We are looking for a Node.js Developer responsible for writing server-side web application logic in JavaScript and capable of developing front end UI,…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Flutter Developer,Right Soft Options,"Kochi, Kerala",8000 - 10000,"Contribute to best practices or development process and workflows.To care about web standards, accessibility and usability.Total work: 1 year (Preferred).","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
"Web Designer & Developer (HTML, CSS, JavaScript, Bootstrap,...",Ensivo Solutions Pvt. Ltd.,"Nagpur, Maharashtra",NA,"Web designing: 2 years (Required).Active listening skills so as to effectively framework or bring about web solutions, as per managements requirement.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Software Developer - JS & React,Avishkaar,"Zakhira, Delhi",15000 - 25000,Exposure to JS based web as well as desktop applications.Good to have application development experience using Atom.Experience - 0-2 Years in related field.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
ReactJS Developer,eNest Technologies Pvt. Ltd,"Mohali, Punjab",15000 - 70000,Primary focus will be on developing user interface components and implementing them following well-known React.js workflows (such as Redux).,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Programmer/Developer,Emarsun Technology,"Thane, Maharashtra",NA,"Send your resume at info@emarsun.com.Knowledge of PHP/ MySQL, CSS3, HTML5, JavaScript/jQuery.PHP MySQL Development & Support for diverse Web based…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Php Developer,AndroApps Technology,"CBD Belapur, Navi Mumbai, Maharashtra",NA,"PHP developers usually develop back-end components, connect the application with the other (often third-party) web services, and support the front-end…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Ionic Developer,ZimBaroo's Geeks Private Limited,"Pune, Maharashtra",25000 - 50000,We are seeking a mobile web developer with demonstrated experience designing and implementing enterprise scale web solutions.Primarily though this is the job:,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Smart Contract Developer,Digixhub,"Mumbai, Maharashtra",NA,Should be comfortable with RESTful web services/ API.Gathers the right input/data – Uses both intuition and data to reach a conclusion.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Junior Developer,Vera Solutions,"Mumbai, Maharashtra",NA,"Work closely with Vera’s consultants to design, develop, test, and implement best-in-class Salesforce platform-based applications for a range of social service…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Servicenow Developer,Sage IT India,"Bengaluru, Karnataka",NA,Development of ITSM & custom modules in ServiceNow Platform following best development practices.Support other developers in their work to integrate existing…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Sr. Developer,Larsen & Toubro Infotech Limited,India,NA,"Having understanding in implementation of ESB web services using Talend.Good Hands on technical experience in Talend open Studio, Talend data Integration Suit,…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Magento Developer,SunArc Technologies,India,NA,Write well-engineered source code that complies with accepted web standards.Strong analytical and interpersonal communication skills (verbal and written) as…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Front End Developer,APK Technosys,NA,10000 - 12000,Work in a multidisciplinary team with other professionals such as back-end developers and web designers.The front end developer will also be responsible for…,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,The SkinStore,NA,NA,"A solid understanding of how web applications work including inventory management, sales management, security, session management, and best development…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Full Stack web and API developer,INFRAP - Infopark TBC,NA,NA,"Excellent knowledge in mobile application API developer.Expertise needed in implementing web services.Good knowledge of relational databases, version control…","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
MEAN Stack Developer,Quickdesk Solutions Pvt. Ltd,NA,30000 - 50000,"Collaborate well with engineers, researchers, and data implementation specialists to design and create advanced, elegant and efficient systems.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Developer,Erisn Software Solutions,NA,35000 - 45000,Strong knowledge of PHP web frameworks.Strong knowledge of the common PHP or web server exploits and their solutions.Integration of data storage solutions.,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Software Developer - Web Development Experience Required,SL Technology,NA,65000 - 75000,If you have experience working as a web developer the day to day tasks will be similar to what you are used to doing.Some of your day to day tasks will be:,"HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,FedEx Logistics,NA,NA,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML/CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
WEB DEVELOPER,Giggle and Bytes,"CBD Belapur, Navi Mumbai, Maharashtra",440000,"Create UI design for web pages, mobile App features.Front end development skills like HTML, CSS, JQuery (javascript).","HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
"Assoc Biz Analyst, Web Apps-IND",WebbingIndia,"Mumbai, Maharashtra",730000,"Work closely with Vera’s consultants to design, develop, test, and implement best-in-class Salesforce platform-based applications for a range of social service…","HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
PHP Web Developer,LocoBuzz,"Nagpur, Maharashtra",630000,Development of ITSM & custom modules in ServiceNow Platform following best development practices.Support other developers in their work to integrate existing…,"HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Web Developer,BeingU Music,nan,600000,"We are looking for a Node.js Developer responsible for writing server-side web application logic in JavaScript and capable of developing front end UI,…","HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Frontend Developer,Project42 Labs,"Ramgarh, Jharkhand",700000,"ESDA provides Web Development services like Web designing, App Development, Digital Marketing, Graphic Designing, Hosting, Time and Material and Gap Analysis…","HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
Integration Developer III,Weblanza Web Solutions Pvt Ltd,nan,630000,"FedEx Logistics provides freight forwarding, as well as import and export services that allow companies to reach markets throughout the world.","HTML,CSS skills,Analytical skills,Responsive design skills,JavaScript skills,Interpersonal skills,TestingSkills, debugging skills,Back-end basics,Search engine optimization,SEO"
